Product Url,Product Title,Price,Rating,Number of Review,ASIN,Product Description
https://www.amazon.com/Half-Moon-Waterproof-Laptop-Backpack/dp/B09QM9N1B3/ref=sr_1_23?crid=2M096C61O4MLT&keywords=bags&qid=1675431682&sprefix=ba%2Caps%2C283&sr=8-23,Half Moon 30L Waterproof 15.6 inch Laptop Office School College Bag Backpack for Men Women Boys & Girls,589,3.6 out of 5 stars,343,B09QM9N1B3,"['* Make sure this fits by entering your model number.', '* SPACIOUS AND LIGHTWEIGHT: Light weight and spacious laptop backpack with 3 compartments. One compartment is for carrying laptop inside (Upto 17 inches) with padding for safety and space for laptop accessories like charger etc. Second large compartment for books files and all your day to day essentials. And third compartment is for your extra stuff. It has provision for holding bottles on both sides and has padded shoulder straps for your comfort', '* COMFORT WITH QUALITY: This casual bag has Wide Padded and Adjustable shoulder straps and Padded Back for comfort in carrying heavy items. Stitched properly and Bartacks on every pressure point for extra durability. Made with strong yet light weight polyester fabric with heavy zippers. Serves the need of a professional office laptop bag college bag student backpack school bag and is suitable for all i.e. boys girls menं and womenं', '* PREMIUM FABRIC : Premium Polyester Stylish and durable backpack for school /college and travel. Easily accommodate a laptop. Size: 45 cm X 31 cm X 22 cm', '* INTERNAL ORGANISER: This backpack features an Internal Organiser that is small pockets inside the front compartment for holding pens ID cards etc. These pockets are very useful in organizing your small day-to-day items.', '* OTHER FEATURES: Strong and durable zippers Adjustable Shoulder Handles (Straps)  2 Bottle/Umbrella holders  Padded Handle  Padded Laptop Compartment  Ergonomic Design Reflector Logo etc']"
https://www.amazon.com/Gear-Classic-Leather-Backpack-LBPCLSLTH0201/dp/B07G4F6XFH/ref=sr_1_24?crid=2M096C61O4MLT&keywords=bags&qid=1675431682&sprefix=ba%2Caps%2C283&sr=8-24,Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Brown,1049,4.4 out of 5 stars,"5,330",B07G4F6XFH,NA
https://www.amazon.com/GEAR-Black-Blue-Backpack-years/dp/B019HA8AYG/ref=sr_1_25?crid=2M096C61O4MLT&keywords=bags&qid=1675431682&sprefix=ba%2Caps%2C283&sr=8-25,Gear CarryOn 16L Foldable Water Resistant School Bag//Backpack/College Bag for Men/Women - Blue Black,249,3.7 out of 5 stars,"5,923",B019HA8AYG,NA
https://www.amazon.com/Casual-Backpack-Charging-Laptop-Compartment/dp/B07J46KLFP/ref=sr_1_26?crid=2M096C61O4MLT&keywords=bags&qid=1675431682&sprefix=ba%2Caps%2C283&sr=8-26,Fur Jaden 15.6 Inch Laptop Backpack 25 LTR Bag for School College and Office with USB Charging Port,489,3.8 out of 5 stars,"9,822",B07J46KLFP,NA
https://www.amazon.com/Inovera-Label-Women-Handbags-Shoulder/dp/B08CMQD4BC/ref=sr_1_27?crid=2M096C61O4MLT&keywords=bags&qid=1675431682&sprefix=ba%2Caps%2C283&sr=8-27,INOVERA Faux Leather Women Handbags Shoulder Hobo Bag Purse With Long Strap 32L x 13B x 30H cm,1399,4.1 out of 5 stars,"6,808",B08CMQD4BC,NA
https://www.amazon.com/Step-Backpack-Small-Water-Repellant/dp/B088XH1BP7/ref=sr_1_28?crid=2M096C61O4MLT&keywords=bags&qid=1675431682&sprefix=ba%2Caps%2C283&sr=8-28,Mi Step Out 12 L Mini Backpack (Small Size Dark Blue Water Repellant),299,4.1 out of 5 stars,"7,634",B088XH1BP7,NA
https://www.amazon.com/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTDMRY7/ref=sr_1_29?crid=2M096C61O4MLT&keywords=bags&qid=1675431682&sprefix=ba%2Caps%2C283&sr=8-29,FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment USB Charging Port & Organizer Pocket for Men Women Boys Girls,689,3.9 out of 5 stars,"2,697",B09VTDMRY7,NA
https://www.amazon.com/POLESTAR-Vintage-Laptop-Backpack-bagpack/dp/B081GSQ9D9/ref=sr_1_30?crid=2M096C61O4MLT&keywords=bags&qid=1675431682&sprefix=ba%2Caps%2C283&sr=8-30,POLESTAR Vintage 15.6 inch 32 LTR Casual Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Backpack  Water Resistant and Light Weight 1 year Warranty,549,3.9 out of 5 stars,"8,346",B081GSQ9D9,NA
https://www.amazon.com/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTCNN75/ref=sr_1_31?crid=2M096C61O4MLT&keywords=bags&qid=1675431682&sprefix=ba%2Caps%2C283&sr=8-31,FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment USB Charging Port & Organizer Pocket for Men Women Boys Girls,689,3.9 out of 5 stars,"2,697",B09VTCNN75,"['* Make sure this fits by entering your model number.', '* Number Lock: This Fur Jaden Anti Theft laptop backpack comes equipped with a Number Lock. This helps keep your laptop and other belongings safe when you need to leave your bag unattended in a public space. The number lock sequence can be changed and customised by your directly.', '* USB Charging Port: Now charge your devices on the go with your new Fur Jaden backpack without the hassle of carrying a bulk power bank in your pocket/ hand at all times.', '* Ergonomic Design: This backpack has been designed to ensure equal weight distribution on your shoulders along with padded shoulder straps and breathable air mesh on the back.', '* Dimension: 42 CM (L) x 30 CM (W) x 18 CM (D). Storage Capacity: 25L. Weight: 600 Grams', '* Warranty: 1 Year Manufacturer Warranty against Manufacturing Defects']"
https://www.amazon.com/Genie-Glitter-Backpack-Women-compartments/dp/B097JHQH13/ref=sr_1_32?crid=2M096C61O4MLT&keywords=bags&qid=1675431682&sprefix=ba%2Caps%2C283&sr=8-32,Genie Glitter Backpack for Women - 3 compartments Laptop Bags for Girls Stylish and Trendy College Backpacks for Girls Water Resistant and Lightweight Bags for Office and Travelling Purpose.,1099,4.3 out of 5 stars,303,B097JHQH13,NA
